cruise,station,time,latitude_degN,longitude_degE,bottom_depth_m,secchi_depth_m,year
4599,1032,2009-02-03 10:32:00+00:00,54.2903,-8.4992,5.0,1.3,2009
4599,1032,2009-05-28 10:32:00+00:00,51.8273,-9.7587,24.0,4.0,2009
4599,1032,2010-02-16 10:32:00+00:00,51.7888,-9.8772,40.0,4.5,2010
4599,1032,2010-05-26 10:32:00+00:00,55.0592,-7.5578,10.0,2.0,2010
4599,1032,2010-06-01 10:32:00+00:00,53.1665,-8.9565,5.0,4.6,2010
4599,1032,2010-06-21 10:32:00+00:00,51.9013,-8.4025,8.0,1.1,2010
4599,1032,2010-08-30 10:32:00+00:00,51.4568,-9.4992,16.0,5.0,2010
4599,1032,2010-08-30 10:32:00+00:00,51.4775,-9.4447,16.0,5.0,2010
4599,1032,2010-08-30 10:32:00+00:00,54.2998,-8.5395,6.0,4.8,2010
4599,1032,2011-09-29 10:32:00+00:00,54.619,-8.3872,17.0,6.5,2011
4599,1032,2012-02-02 10:32:00+00:00,53.8023,-9.6153,6.0,5.0,2012
4599,1032,2013-06-13 10:32:00+00:00,52.0798,-7.6178,3.0,1.9,2013
4599,1032,2013-07-29 10:32:00+00:00,52.4232,-6.5653,2.0,0.7,2013
4599,1032,2013-07-30 10:32:00+00:00,55.2057,-7.8058,9.0,6.5,2013
4599,1032,2014-04-02 13:29:00+00:00,52.1403,-9.8993,2.0,0.6,2014
4599,1032,2014-06-19 09:12:00+00:00,52.1403,-9.898,4.0,2.4,2014
4599,1032,2014-08-18 11:30:00+00:00,52.1403,-9.8998,4.0,2.9,2014
4599,1032,2014-11-21 11:14:00+00:00,52.1415,-9.903,4.0,0.9,2014
4599,1032,2015-04-15 16:19:00+00:00,52.1415,-9.905,6.0,5.3,2015
4599,1032,2017-05-22 14:08:00+00:00,54.285,-8.493,4.0,1.0,2017
4599,1032,2018-02-22 10:14:00+00:00,54.9533,-7.699,3.0,0.5,2018
4599,1032,2021-09-15 11:22:00+00:00,52.2898,-7.2857,5.0,0.5,2021
4599,1033,2007-06-19 10:33:00+00:00,54.6218,-8.4398,22.0,5.5,2007
4599,1033,2007-06-21 10:33:00+00:00,55.0592,-7.5578,9.0,2.8,2007
4599,1033,2007-07-24 10:33:00+00:00,54.9487,-7.7137,2.0,0.6,2007
4599,1033,2007-08-09 10:33:00+00:00,53.7203,-6.3098,6.0,1.0,2007
4599,1033,2008-01-29 10:33:00+00:00,53.1718,-8.9657,7.0,2.8,2008
4599,1033,2008-02-05 10:33:00+00:00,54.009,-6.3493,4.0,0.5,2008
4599,1033,2008-02-06 10:33:00+00:00,51.5108,-9.3775,6.0,0.6,2008
4599,1033,2008-07-01 10:33:00+00:00,51.5275,-9.3682,3.0,1.3,2008
4599,1033,2009-01-19 10:33:00+00:00,52.1095,-7.8668,3.0,0.4,2009
4599,1033,2009-02-02 10:33:00+00:00,54.1258,-9.1425,3.0,0.8,2009
4599,1033,2010-02-15 10:33:00+00:00,51.9483,-10.2352,4.0,2.5,2010
4599,1033,2010-05-31 10:33:00+00:00,51.4892,-9.4183,10.0,2.0,2010
4599,1033,2010-06-29 10:33:00+00:00,51.7888,-9.8772,40.0,12.0,2010
4599,1033,2010-07-22 10:33:00+00:00,54.009,-6.3493,4.0,0.9,2010
4599,1033,2010-07-27 10:33:00+00:00,52.2898,-7.2857,4.0,0.4,2010
4599,1033,2010-08-12 10:33:00+00:00,51.6458,-9.8683,14.0,7.8,2010
4599,1033,2011-02-09 10:33:00+00:00,53.7243,-6.288,5.0,0.7,2011
4599,1033,2011-06-09 10:33:00+00:00,51.5037,-9.5278,22.0,6.2,2011
4599,1033,2011-08-22 10:33:00+00:00,54.0087,-6.3412,1.0,1.1,2011
4599,1033,2011-08-24 10:33:00+00:00,54.2903,-8.4992,4.0,3.0,2011
4599,1033,2011-09-22 10:33:00+00:00,53.886,-9.558,1.0,0.8,2011
4599,1033,2013-02-19 10:33:00+00:00,55.0253,-7.5443,18.0,2.0,2013
4599,1033,2013-05-30 10:33:00+00:00,52.1537,-9.8173,4.0,1.4,2013
4599,1033,2013-07-01 10:33:00+00:00,53.3658,-9.6597,8.0,6.5,2013
4599,1033,2013-07-02 10:33:00+00:00,52.2898,-7.2857,2.0,0.4,2013
4599,1033,2013-07-16 10:33:00+00:00,51.8707,-9.5815,13.0,4.0,2013
4599,1033,2013-09-23 10:33:00+00:00,53.7243,-6.288,5.0,1.6,2013
4599,1033,2014-04-28 10:24:00+00:00,54.6333,-8.1745,1.0,1.0,2014
4599,1033,2014-06-25 13:27:00+00:00,54.6333,-8.1738,1.0,0.5,2014
4599,1033,2014-08-27 15:22:00+00:00,54.6333,-8.1722,1.0,1.0,2014
4599,1033,2014-12-17 11:35:00+00:00,54.6353,-8.1725,1.0,0.5,2014
4599,1033,2015-04-07 12:52:00+00:00,54.6345,-8.1727,1.0,1.0,2015
4599,1033,2015-07-22 11:26:00+00:00,53.886,-9.558,4.0,0.8,2015
4599,1033,2017-05-22 14:18:00+00:00,54.2903,-8.4992,5.0,1.8,2017
4599,1033,2018-08-15 10:37:00+00:00,54.9533,-7.699,3.0,0.5,2018
4599,1033,2021-09-15 11:30:00+00:00,53.7318,-6.2688,6.0,1.5,2021
4599,1034,2007-02-08 10:34:00+00:00,54.1708,-9.1375,4.0,1.3,2007
4599,1034,2008-05-27 10:34:00+00:00,52.2628,-9.7933,3.0,2.5,2008
4599,1034,2008-06-12 10:34:00+00:00,52.1095,-7.8668,3.0,1.3,2008
4599,1034,2008-08-12 10:34:00+00:00,51.8778,-8.3362,10.0,1.5,2008
4599,1034,2009-06-03 10:34:00+00:00,53.718,-6.3292,7.0,1.5,2009
4599,1034,2009-08-27 10:34:00+00:00,55.2333,-7.5763,18.0,5.2,2009
4599,1034,2010-01-27 10:34:00+00:00,54.5043,-8.2373,3.0,1.5,2010
4599,1034,2010-02-17 10:34:00+00:00,51.8448,-9.6513,4.0,2.5,2010
4599,1034,2010-07-14 10:34:00+00:00,55.1148,-7.7007,10.0,5.5,2010
4599,1034,2010-08-16 10:34:00+00:00,54.6512,-8.1142,3.0,2.5,2010
4599,1034,2011-05-30 10:34:00+00:00,51.9118,-10.2857,5.0,5.0,2011
4599,1034,2011-06-08 10:34:00+00:00,51.535,-9.3192,6.0,1.2,2011
4599,1034,2011-06-22 10:34:00+00:00,55.0,-7.6117,5.0,2.5,2011
4599,1034,2011-06-29 10:34:00+00:00,51.625,-9.9213,22.0,8.3,2011
4599,1034,2011-07-13 10:34:00+00:00,51.5037,-9.5278,19.0,7.4,2011
4599,1034,2011-07-20 10:34:00+00:00,52.1272,-6.937,14.0,5.5,2011
4599,1034,2011-08-16 10:34:00+00:00,53.3473,-6.2917,2.0,1.6,2011
4599,1034,2012-03-06 10:34:00+00:00,52.5778,-9.2857,19.0,1.0,2012
4599,1034,2012-06-25 10:34:00+00:00,53.2375,-9.034,9.0,5.8,2012
4599,1034,2012-07-24 10:34:00+00:00,54.2903,-8.4992,5.0,2.8,2012
4599,1034,2013-06-17 10:34:00+00:00,55.264,-7.788,35.0,9.0,2013
4599,1034,2013-06-25 10:34:00+00:00,51.729,-8.6297,4.0,0.4,2013
4599,1034,2013-07-15 10:34:00+00:00,51.9272,-10.2828,11.0,6.2,2013
4599,1034,2013-07-15 10:34:00+00:00,52.6028,-9.3607,24.0,3.0,2013
4599,1034,2013-07-16 10:34:00+00:00,52.4565,-9.627,3.0,1.2,2013
4599,1034,2013-07-31 10:34:00+00:00,52.3273,-7.3172,3.0,0.3,2013
4599,1034,2013-07-31 10:34:00+00:00,55.0405,-7.5447,8.0,3.3,2013
4599,1034,2013-08-27 10:34:00+00:00,52.4357,-9.597,4.0,0.8,2013
4599,1034,2013-09-12 10:34:00+00:00,55.0405,-7.5447,13.0,2.3,2013
4599,1034,2015-07-22 14:40:00+00:00,53.886,-9.558,1.0,0.5,2015
4599,1034,2017-08-08 08:47:00+00:00,54.285,-8.493,5.0,1.8,2017
4599,1034,2018-09-27 09:49:00+00:00,54.9533,-7.699,2.0,0.3,2018
4599,1034,2021-09-15 11:42:00+00:00,53.7243,-6.2512,4.0,1.6,2021
4599,1035,2007-01-29 10:35:00+00:00,53.2375,-9.034,5.0,4.8,2007
4599,1035,2007-02-05 10:35:00+00:00,54.009,-6.3493,3.0,0.7,2007
4599,1035,2007-05-28 10:35:00+00:00,53.7203,-6.3098,5.0,1.8,2007
4599,1035,2007-05-29 10:35:00+00:00,53.2522,-9.0137,8.0,5.0,2007
4599,1035,2007-06-11 10:35:00+00:00,54.2903,-8.4992,3.0,1.5,2007
4599,1035,2007-06-27 10:35:00+00:00,52.6798,-8.909,1.0,0.3,2007
4599,1035,2008-01-30 10:35:00+00:00,52.1095,-7.8668,6.0,1.5,2008
4599,1035,2008-01-30 10:35:00+00:00,53.8805,-9.6033,5.0,1.3,2008
4599,1035,2008-07-08 10:35:00+00:00,54.6362,-8.1488,5.0,3.3,2008
4599,1035,2008-08-18 10:35:00+00:00,51.6382,-8.7368,2.0,0.6,2008
4599,1035,2008-08-27 10:35:00+00:00,54.1857,-9.138,3.0,1.0,2008
4599,1035,2008-09-04 10:35:00+00:00,53.3185,-6.1387,8.0,2.0,2008
4599,1035,2009-01-28 10:35:00+00:00,53.7203,-6.3098,6.0,0.8,2009
4599,1035,2009-05-19 10:35:00+00:00,52.4467,-9.6257,5.0,0.5,2009
4599,1035,2009-07-29 10:35:00+00:00,54.0075,-6.3643,3.0,0.6,2009
4599,1035,2009-09-10 10:35:00+00:00,53.4715,-6.1037,9.0,2.7,2009
4599,1035,2010-09-08 10:35:00+00:00,53.3478,-6.2517,6.0,0.8,2010
4599,1035,2010-09-29 10:35:00+00:00,52.1438,-6.9853,17.0,3.5,2010
4599,1035,2011-01-24 10:35:00+00:00,53.2363,-9.0602,10.0,6.5,2011
4599,1035,2011-06-02 10:35:00+00:00,51.7692,-9.838,11.0,9.1,2011
4599,1035,2011-06-20 10:35:00+00:00,53.7203,-6.3098,4.0,1.8,2011
4599,1035,2011-07-11 10:35:00+00:00,54.2993,-8.516,4.0,2.5,2011
4599,1035,2011-09-19 10:35:00+00:00,51.9005,-8.4235,9.0,1.4,2011
4599,1035,2012-02-14 10:35:00+00:00,55.2278,-7.7813,11.0,7.0,2012
4599,1035,2012-02-16 10:35:00+00:00,53.409,-6.045,24.0,2.5,2012
4599,1035,2012-03-13 10:35:00+00:00,52.1272,-6.937,13.0,10.0,2012
4599,1035,2012-05-15 10:35:00+00:00,51.4775,-9.4447,17.0,4.8,2012
4599,1035,2012-05-23 10:35:00+00:00,54.2183,-9.1483,6.0,5.0,2012
4599,1035,2012-06-11 10:35:00+00:00,51.7578,-9.9652,48.0,7.5,2012
4599,1035,2012-06-27 10:35:00+00:00,51.902,-8.4463,9.0,2.1,2012
4599,1035,2012-07-10 10:35:00+00:00,52.3468,-7.4197,3.0,1.0,2012
4599,1035,2012-08-22 10:35:00+00:00,51.9005,-8.4235,9.0,1.7,2012
4599,1035,2012-08-23 10:35:00+00:00,51.9002,-8.4663,6.0,2.1,2012
4599,1035,2012-09-12 10:35:00+00:00,52.1522,-6.9488,10.0,2.5,2012
4599,1035,2013-06-05 10:35:00+00:00,53.2507,-9.0495,12.0,5.0,2013
4599,1035,2013-09-10 10:35:00+00:00,51.7458,-8.632,2.0,0.7,2013
4599,1035,2014-04-28 10:08:00+00:00,54.3355,-8.5538,1.0,1.0,2014
4599,1035,2014-06-25 16:50:00+00:00,54.3367,-8.5567,5.0,4.8,2014
4599,1035,2014-08-26 14:13:00+00:00,54.3372,-8.5563,1.0,1.0,2014
4599,1035,2014-12-03 11:18:00+00:00,54.3368,-8.5588,1.0,0.5,2014
4599,1035,2015-04-07 10:07:00+00:00,54.3387,-8.5605,6.0,3.2,2015
4599,1035,2015-08-19 09:44:00+00:00,53.886,-9.558,3.0,1.8,2015
4599,1035,2017-08-08 08:58:00+00:00,54.2903,-8.4992,6.0,2.0,2017
4599,1035,2018-02-22 11:10:00+00:00,54.9827,-7.6393,4.0,1.0,2018
4599,1035,2021-09-15 11:44:00+00:00,52.3273,-7.3172,3.0,0.5,2021
4599,1036,2007-02-28 10:36:00+00:00,51.9013,-8.4025,8.0,1.3,2007
4599,1036,2007-06-26 10:36:00+00:00,52.4438,-9.579,2.0,0.3,2007
4599,1036,2007-07-18 10:36:00+00:00,53.7243,-6.2512,4.0,1.2,2007
4599,1036,2008-02-05 10:36:00+00:00,54.009,-6.3493,4.0,0.5,2008
4599,1036,2009-08-25 10:36:00+00:00,54.6423,-8.4303,3.0,0.5,2009
4599,1036,2009-08-26 10:36:00+00:00,54.6512,-8.1142,4.0,0.5,2009
4599,1036,2010-02-08 10:36:00+00:00,51.6955,-8.5803,6.0,1.0,2010
4599,1036,2010-07-13 10:36:00+00:00,55.3013,-7.6085,38.0,12.0,2010
4599,1036,2010-08-18 10:36:00+00:00,55.3013,-7.6085,37.0,12.0,2010
4599,1036,2011-02-14 10:36:00+00:00,51.9118,-10.2857,6.0,2.4,2011
4599,1036,2011-06-27 10:36:00+00:00,51.9192,-10.268,5.0,4.4,2011
4599,1036,2012-05-29 10:36:00+00:00,55.2333,-7.5763,17.0,9.5,2012
4599,1036,2012-09-03 10:36:00+00:00,54.3273,-8.617,4.0,4.3,2012
4599,1036,2012-09-05 10:36:00+00:00,53.3455,-6.2248,8.0,1.1,2012
4599,1036,2013-02-14 10:36:00+00:00,51.6563,-9.8215,9.0,4.0,2013
4599,1036,2013-05-30 10:36:00+00:00,51.6213,-9.7652,42.0,7.9,2013
4599,1036,2013-06-18 10:36:00+00:00,53.4457,-6.1065,9.0,5.2,2013
4599,1036,2014-01-22 10:08:00+00:00,53.3248,-6.0795,15.0,2.0,2014
4599,1036,2014-02-10 10:26:00+00:00,53.323,-6.08,17.0,0.9,2014
4599,1036,2014-03-20 11:32:00+00:00,53.3267,-6.0783,15.0,0.8,2014
4599,1036,2014-04-07 12:28:00+00:00,53.3248,-6.0795,13.0,1.8,2014
4599,1036,2014-05-07 14:02:00+00:00,53.3265,-6.0785,14.0,1.7,2014
4599,1036,2014-06-10 10:07:00+00:00,53.3247,-6.0802,16.0,3.9,2014
4599,1036,2014-07-01 10:05:00+00:00,53.3258,-6.0803,13.0,4.3,2014
4599,1036,2014-08-05 10:03:00+00:00,53.3223,-6.0813,15.0,4.0,2014
4599,1036,2014-09-09 09:29:00+00:00,53.327,-6.0832,14.0,2.8,2014
4599,1036,2014-10-10 09:30:00+00:00,53.326,-6.086,14.0,1.4,2014
4599,1036,2014-11-04 13:59:00+00:00,53.323,-6.0868,11.0,1.8,2014
4599,1036,2015-01-20 13:57:00+00:00,53.3193,-6.0888,17.0,1.3,2015
4599,1036,2015-02-05 14:50:00+00:00,53.3197,-6.0805,18.0,1.6,2015
4599,1036,2015-03-18 09:21:00+00:00,53.321,-6.0852,16.0,2.1,2015
4599,1036,2015-04-08 09:30:00+00:00,53.3247,-6.082,15.0,3.8,2015
4599,1036,2015-06-08 09:49:00+00:00,53.3238,-6.0853,12.0,4.8,2015
4599,1036,2015-07-06 15:38:00+00:00,53.3198,-6.094,8.0,2.9,2015
4599,1036,2017-08-08 12:08:00+00:00,54.285,-8.493,2.0,1.0,2017
4599,1036,2018-06-21 10:57:00+00:00,54.9827,-7.6393,3.0,0.8,2018
4599,1036,2021-09-15 13:34:00+00:00,52.2622,-7.2422,8.0,0.5,2021
4599,1037,2007-06-25 10:37:00+00:00,51.6417,-8.7627,1.0,0.5,2007
4599,1037,2007-08-21 10:37:00+00:00,54.6317,-8.4373,11.0,6.0,2007
4599,1037,2008-02-14 10:37:00+00:00,54.9608,-7.6818,2.0,0.6,2008
4599,1037,2008-06-24 10:37:00+00:00,53.258,-8.9695,7.0,3.5,2008
4599,1037,2008-07-10 10:37:00+00:00,55.0433,-7.5078,4.0,3.2,2008
4599,1037,2008-07-16 10:37:00+00:00,53.1718,-8.9657,7.0,3.5,2008
4599,1037,2008-07-31 10:37:00+00:00,51.6665,-8.5113,17.0,3.5,2008
4599,1037,2009-05-26 10:37:00+00:00,51.4975,-9.4075,13.0,1.4,2009
4599,1037,2009-07-01 10:37:00+00:00,51.9013,-8.4025,9.0,1.7,2009
4599,1037,2009-07-23 10:37:00+00:00,53.796,-9.7763,26.0,10.0,2009
4599,1037,2009-09-15 10:37:00+00:00,51.9013,-8.4025,8.0,1.8,2009
4599,1037,2010-02-03 10:37:00+00:00,53.343,-6.149,13.0,1.0,2010
4599,1037,2010-02-18 10:37:00+00:00,51.6347,-9.9238,8.0,6.4,2010
4599,1037,2011-02-21 10:37:00+00:00,54.278,-8.4825,4.0,1.3,2011
4599,1037,2011-02-23 10:37:00+00:00,54.1495,-9.1397,5.0,1.3,2011
4599,1037,2011-06-28 10:37:00+00:00,51.8477,-9.6872,15.0,5.5,2011
4599,1037,2011-08-11 10:37:00+00:00,51.642,-9.908,14.0,7.3,2011
4599,1037,2012-07-12 10:37:00+00:00,52.1792,-6.9277,7.0,2.8,2012
4599,1037,2012-07-25 10:37:00+00:00,51.902,-8.4463,9.0,2.4,2012
4599,1037,2013-02-04 10:37:00+00:00,52.3343,-6.419,5.0,1.4,2013
4599,1037,2013-05-16 10:37:00+00:00,51.9013,-8.4025,10.0,0.9,2013
4599,1037,2013-05-28 10:37:00+00:00,52.4217,-9.5668,3.0,2.1,2013
4599,1037,2013-07-30 10:37:00+00:00,52.1272,-6.937,17.0,5.0,2013
4599,1037,2013-08-20 10:37:00+00:00,51.8698,-9.6058,2.0,1.8,2013
4599,1037,2014-01-22 10:53:00+00:00,53.3332,-6.1763,7.0,1.4,2014
4599,1037,2014-02-10 11:10:00+00:00,53.3327,-6.1372,8.0,1.2,2014
4599,1037,2014-03-20 12:06:00+00:00,53.333,-6.1372,8.0,0.7,2014
4599,1037,2014-04-07 13:16:00+00:00,53.3335,-6.1373,6.0,1.5,2014
4599,1037,2014-05-07 15:04:00+00:00,53.3333,-6.14,7.0,1.9,2014
4599,1037,2014-06-10 10:50:00+00:00,53.3327,-6.1375,7.0,3.9,2014
4599,1037,2014-07-01 10:44:00+00:00,53.3333,-6.1378,6.0,3.8,2014
4599,1037,2014-08-05 10:48:00+00:00,53.3333,-6.1385,6.0,2.7,2014
4599,1037,2014-09-09 10:09:00+00:00,53.3333,-6.1372,8.0,3.5,2014
4599,1037,2014-10-10 10:05:00+00:00,53.334,-6.1358,8.0,1.5,2014
4599,1037,2014-11-04 14:58:00+00:00,53.336,-6.1407,6.0,1.6,2014
4599,1037,2014-12-04 10:36:00+00:00,53.3382,-6.1398,9.0,2.0,2014
4599,1037,2015-01-20 14:39:00+00:00,53.3373,-6.1502,6.0,1.1,2015
4599,1037,2015-02-05 15:37:00+00:00,53.3303,-6.1403,7.0,1.7,2015
4599,1037,2015-03-18 10:01:00+00:00,53.3308,-6.1427,9.0,2.9,2015
4599,1037,2015-04-08 10:08:00+00:00,53.3343,-6.1392,6.0,4.0,2015
4599,1037,2015-06-08 10:45:00+00:00,53.3332,-6.1393,5.0,5.1,2015
4599,1037,2017-08-08 12:15:00+00:00,54.2903,-8.4992,3.0,1.0,2017
4599,1037,2018-08-15 11:30:00+00:00,54.9827,-7.6393,4.0,1.5,2018
4599,1037,2021-09-15 13:51:00+00:00,52.277,-7.1642,7.0,0.5,2021
4599,1038,2007-09-03 10:38:00+00:00,52.4693,-9.6332,6.0,2.3,2007
4599,1038,2008-02-26 10:38:00+00:00,52.4232,-9.5612,2.0,0.3,2008
4599,1038,2008-06-23 10:38:00+00:00,53.7203,-6.3098,6.0,1.5,2008
4599,1038,2008-07-01 10:38:00+00:00,51.5108,-9.3775,5.0,1.5,2008
4599,1038,2008-07-22 10:38:00+00:00,54.1607,-9.1383,4.0,1.4,2008
4599,1038,2008-08-11 10:38:00+00:00,53.2327,-9.1542,18.0,3.0,2008
4599,1038,2008-08-12 10:38:00+00:00,53.8805,-9.6033,3.0,2.6,2008
4599,1038,2008-09-08 10:38:00+00:00,55.0253,-7.5443,18.0,2.0,2008
4599,1038,2009-02-19 10:38:00+00:00,54.5958,-8.4633,30.0,5.5,2009
4599,1038,2009-07-13 10:38:00+00:00,54.2903,-8.4992,4.0,2.7,2009
4599,1038,2009-09-14 10:38:00+00:00,51.6913,-8.5012,7.0,4.5,2009
4599,1038,2010-02-18 10:38:00+00:00,54.1933,-9.131,5.0,1.5,2010
4599,1038,2010-07-29 10:38:00+00:00,52.0863,-7.6115,4.0,2.0,2010
4599,1038,2010-08-23 10:38:00+00:00,53.2497,-9.0812,6.0,3.0,2010
4599,1038,2010-08-25 10:38:00+00:00,53.8237,-9.6633,13.0,6.8,2010
4599,1038,2011-02-01 10:38:00+00:00,51.4667,-9.5462,38.0,3.0,2011
4599,1038,2011-06-22 10:38:00+00:00,53.1483,-8.9402,5.0,3.0,2011
4599,1038,2011-07-05 10:38:00+00:00,52.1095,-7.8668,4.0,0.7,2011
4599,1038,2011-07-18 10:38:00+00:00,52.3517,-6.5122,14.0,0.3,2011
4599,1038,2012-02-01 10:38:00+00:00,53.6,-9.782,15.0,6.0,2012
4599,1038,2012-05-22 10:38:00+00:00,53.3452,-6.273,2.0,1.4,2012
4599,1038,2013-03-14 10:38:00+00:00,53.718,-6.3292,6.0,0.8,2013
4599,1038,2013-05-28 10:38:00+00:00,51.8698,-9.6058,4.0,2.7,2013
4599,1038,2013-07-24 10:38:00+00:00,53.3452,-6.273,2.0,1.3,2013
4599,1038,2013-09-05 10:38:00+00:00,52.078,-7.5683,5.0,2.3,2013
4599,1038,2017-09-06 08:45:00+00:00,54.285,-8.493,4.0,1.5,2017
4599,1038,2018-09-27 10:40:00+00:00,54.9827,-7.6393,4.0,0.8,2018
4599,1038,2021-09-15 13:56:00+00:00,53.715,-6.3437,3.0,1.5,2021
4599,1039,2007-06-13 10:39:00+00:00,54.1607,-9.1383,3.0,1.5,2007
4599,1039,2007-07-11 10:39:00+00:00,52.1095,-7.8668,3.0,0.9,2007
4599,1039,2008-02-28 10:39:00+00:00,52.7777,-8.9492,2.0,0.2,2008
4599,1039,2010-05-24 10:39:00+00:00,54.5007,-8.1902,3.0,2.6,2010
4599,1039,2010-05-25 10:39:00+00:00,55.1535,-7.6835,21.0,10.0,2010
4599,1039,2010-06-15 10:39:00+00:00,54.1607,-9.1383,4.0,1.5,2010
4599,1039,2010-06-30 10:39:00+00:00,51.8477,-9.6872,17.0,6.5,2010
4599,1039,2010-08-31 10:39:00+00:00,51.4892,-9.4183,16.0,3.8,2010
4599,1039,2010-09-16 10:39:00+00:00,54.0087,-6.3412,2.0,1.0,2010
4599,1039,2011-06-20 10:39:00+00:00,53.2363,-9.0602,11.0,4.5,2011
4599,1039,2011-09-14 10:39:00+00:00,53.7243,-6.288,5.0,3.1,2011
4599,1039,2012-05-14 10:39:00+00:00,53.6202,-9.8598,13.0,6.0,2012
4599,1039,2012-06-26 10:39:00+00:00,53.1583,-8.948,6.0,3.4,2012
4599,1039,2013-01-17 10:39:00+00:00,51.941,-7.786,8.0,1.5,2013
4599,1039,2013-02-26 10:39:00+00:00,52.1227,-9.9175,7.0,1.5,2013
4599,1039,2013-05-23 10:39:00+00:00,52.3062,-7.0063,5.0,0.5,2013
4599,1039,2013-06-24 10:39:00+00:00,51.5265,-9.428,6.0,0.0,2013
4599,1039,2013-07-15 10:39:00+00:00,52.6028,-9.3607,24.0,3.0,2013
4599,1039,2013-09-03 10:39:00+00:00,52.978,-6.0,11.0,5.0,2013
4599,1039,2015-07-22 11:33:00+00:00,53.884,-9.5797,4.0,1.5,2015
4599,1039,2017-09-06 08:58:00+00:00,54.2903,-8.4992,6.0,1.8,2017
4599,1039,2018-02-20 11:59:00+00:00,54.9693,-8.4748,4.0,3.3,2018
4599,1039,2021-09-15 14:04:00+00:00,53.718,-6.3292,4.0,1.6,2021
4599,1040,2007-05-29 10:40:00+00:00,54.004,-6.328,4.0,2.5,2007
4599,1040,2007-06-11 10:40:00+00:00,51.8867,-8.3565,8.0,2.0,2007
4599,1040,2007-06-26 10:40:00+00:00,51.5108,-9.3775,6.0,2.2,2007
4599,1040,2007-09-18 10:40:00+00:00,51.4975,-9.4075,14.0,3.8,2007
4599,1040,2008-01-28 10:40:00+00:00,51.8867,-8.3565,10.0,1.5,2008
4599,1040,2008-02-04 10:40:00+00:00,53.7203,-6.3098,5.0,0.7,2008
4599,1040,2008-02-05 10:40:00+00:00,54.0087,-6.3412,5.0,0.6,2008
4599,1040,2008-02-12 10:40:00+00:00,54.6218,-8.4398,20.0,5.5,2008
4599,1040,2008-02-14 10:40:00+00:00,54.9608,-7.6818,2.0,0.6,2008
4599,1040,2008-07-14 10:40:00+00:00,53.972,-6.2557,10.0,3.1,2008
4599,1040,2008-07-15 10:40:00+00:00,53.7203,-6.3098,6.0,1.3,2008
4599,1040,2008-08-20 10:40:00+00:00,51.8588,-9.634,6.0,1.4,2008
4599,1040,2009-01-20 10:40:00+00:00,51.7372,-8.6345,6.0,1.4,2009
4599,1040,2009-08-10 10:40:00+00:00,51.4975,-9.4075,21.0,3.3,2009
4599,1040,2010-01-26 10:40:00+00:00,51.5275,-9.3682,3.0,1.8,2010
4599,1040,2010-06-01 10:40:00+00:00,51.4838,-9.3748,5.0,2.6,2010
4599,1040,2010-06-22 10:40:00+00:00,53.718,-6.3292,5.0,3.0,2010
4599,1040,2010-08-10 10:40:00+00:00,51.7692,-9.838,10.0,9.0,2010
4599,1040,2011-05-18 10:40:00+00:00,51.6737,-8.5082,15.0,4.0,2011
4599,1040,2011-07-18 10:40:00+00:00,53.3455,-6.2248,6.0,2.4,2011
4599,1040,2011-08-15 10:40:00+00:00,52.2898,-7.2857,4.0,0.4,2011
4599,1040,2011-09-21 10:40:00+00:00,51.7017,-8.5518,9.0,3.0,2011
4599,1040,2012-01-18 10:40:00+00:00,52.2947,-7.0173,15.0,0.6,2012
4599,1040,2012-02-02 10:40:00+00:00,51.8692,-8.204,9.0,2.8,2012
4599,1040,2012-06-26 10:40:00+00:00,51.927,-7.8353,7.0,3.1,2012
4599,1040,2012-07-09 10:40:00+00:00,52.3343,-6.419,4.0,3.5,2012
4599,1040,2012-07-26 10:40:00+00:00,51.8798,-8.2432,4.0,1.8,2012
4599,1040,2013-05-13 10:40:00+00:00,51.4975,-9.4075,19.0,2.6,2013
4599,1040,2013-05-15 10:40:00+00:00,52.0873,-7.8623,4.0,1.0,2013
4599,1040,2013-06-27 10:40:00+00:00,52.0488,-7.8492,10.0,1.0,2013
4599,1040,2013-07-16 10:40:00+00:00,52.4467,-9.6257,2.0,1.2,2013
4599,1040,2013-11-27 10:40:00+00:00,52.6268,-9.1348,31.0,1.3,2013
4599,1040,2014-01-23 13:19:00+00:00,54.0088,-6.3415,2.0,0.5,2014
4599,1040,2014-02-11 12:10:00+00:00,54.0088,-6.3413,2.0,0.3,2014
4599,1040,2014-03-19 14:02:00+00:00,54.009,-6.3415,3.0,0.9,2014
4599,1040,2014-04-08 09:25:00+00:00,54.009,-6.3413,2.0,0.9,2014
4599,1040,2014-05-08 10:12:00+00:00,54.009,-6.3415,1.0,0.6,2014
4599,1040,2014-06-11 10:42:00+00:00,54.0088,-6.3415,3.0,1.1,2014
4599,1040,2014-07-02 13:12:00+00:00,54.009,-6.3413,2.0,1.3,2014
4599,1040,2014-08-06 08:39:00+00:00,54.009,-6.3413,2.0,0.7,2014
4599,1040,2014-09-10 12:43:00+00:00,54.0087,-6.3415,3.0,2.9,2014
4599,1040,2014-10-15 15:04:00+00:00,54.0092,-6.3423,2.0,0.3,2014
4599,1040,2014-11-13 14:05:00+00:00,54.0095,-6.3415,3.0,0.4,2014
4599,1040,2014-12-05 10:59:00+00:00,54.009,-6.3408,3.0,0.9,2014
